Domain,Subset,Mode,N_Partitions,Sweep_Set,Region_Index,Region_Label,Cutoff_Count,Expected_Cells,Eval_Cells,Finite_Value_Cells,Primary_Eligible_Cells,Finite_Eligible_Cells,Finite_Eligible_Eval_Pct,Positive_Cells,Positive_Eval_Pct,Negative_Cells,Negative_Eval_Pct,Zero_Cells,Large_Positive_Cells,Large_Positive_Eval_Pct,Large_Positive_Eligible_Pct,Large_Negative_Cells,Large_Negative_Eval_Pct,Large_Negative_Eligible_Pct,Mean_Value,Median_Value
Brite,PM,Combo6yr,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3845,3845,99.585600,333,8.624709,2668,69.101269,844,135,3.496503,3.511053,2656,68.790469,69.076723,-0.656847,-1.000000
Brite,PM,Period1_2015_2017,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3368,85.050505,592,0,0.000000,0.000000,3368,85.050505,85.050505,-0.850000,-1.000000
Brite,PM,Period1_2015_2017,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3579,90.378788,381,0,0.000000,0.000000,3579,90.378788,90.378788,-0.903662,-1.000000
Brite,PM,Period1_2015_2017,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1980,1980,50.000000,810,20.454545,995,25.126263,175,715,18.055556,36.111111,909,22.954545,45.909091,-0.095090,-0.090278
Brite,PM,Period1_2015_2017,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,1881,1763,1763,44.520202,761,19.217172,506,12.777778,496,360,9.090909,20.419739,34,0.858586,1.928531,0.153410,0.000000
Brite,PM,Period1_2015_2017,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3844,3844,99.559700,258,6.682207,2748,71.173271,838,84,2.175602,2.185224,2668,69.101269,69.406868,-0.672586,-1.000000
Brite,PM,Period2_2018_2020,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3320,83.838384,640,0,0.000000,0.000000,3320,83.838384,83.838384,-0.837879,-1.000000
Brite,PM,Period2_2018_2020,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3351,84.621212,609,0,0.000000,0.000000,3351,84.621212,84.621212,-0.846086,-1.000000
Brite,PM,Period2_2018_2020,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1980,1980,50.000000,605,15.277778,1152,29.090909,223,589,14.873737,29.747475,1062,26.818182,53.636364,-0.237304,-0.642361
Brite,PM,Period2_2018_2020,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Brite,PM,Period2_2018_2020,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,2376,2237,2237,57.938358,368,9.531210,1313,34.006734,556,2,0.051800,0.089405,875,22.662523,39.114886,-0.399835,-0.083333
Brite,SM,Combo6yr,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3349,84.570707,611,0,0.000000,0.000000,3349,84.570707,84.570707,-0.845455,-1.000000
Brite,SM,Combo6yr,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,89,2.247475,3350,84.595960,521,81,2.045455,2.045455,3350,84.595960,84.595960,-0.831204,-1.000000
Brite,SM,Combo6yr,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,1752,44.242424,1843,46.540404,365,617,15.580808,15.580808,1155,29.166667,29.166667,-0.138676,0.000000
Brite,SM,Combo6yr,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,2574,65.000000,1011,25.530303,375,398,10.050505,10.050505,16,0.404040,0.404040,0.135326,0.041667
Brite,SM,Combo6yr,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3861,3861,100.000000,2584,66.925667,960,24.864025,317,655,16.964517,16.964517,5,0.129500,0.129500,0.185298,0.111111
Brite,SM,Period1_2015_2017,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,159,4.015152,2991,75.530303,810,91,2.297980,2.297980,2938,74.191919,74.191919,-0.699921,-1.000000
Brite,SM,Period1_2015_2017,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,218,5.505051,3169,80.025253,573,120,3.030303,3.030303,2982,75.303030,75.303030,-0.674679,-0.965278
Brite,SM,Period1_2015_2017,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,1090,27.525253,2504,63.232323,366,274,6.919192,6.919192,1251,31.590909,31.590909,-0.238725,-0.059028
Brite,SM,Period1_2015_2017,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,2456,62.020202,1222,30.858586,282,292,7.373737,7.373737,83,2.095960,2.095960,0.089024,0.020833
Brite,SM,Period1_2015_2017,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3861,3861,100.000000,856,22.170422,2647,68.557369,358,116,3.004403,3.004403,1740,45.066045,45.066045,-0.325648,-0.291667
Brite,SM,Period2_2018_2020,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3400,85.858586,560,0,0.000000,0.000000,3400,85.858586,85.858586,-0.858586,-1.000000
Brite,SM,Period2_2018_2020,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,89,2.247475,3348,84.545455,523,89,2.247475,2.247475,3339,84.318182,84.318182,-0.813342,-1.000000
Brite,SM,Period2_2018_2020,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,1627,41.085859,2001,50.530303,332,594,15.000000,15.000000,1069,26.994949,26.994949,-0.113818,-0.017361
Brite,SM,Period2_2018_2020,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,1856,46.868687,1832,46.262626,272,0,0.000000,0.000000,0,0.000000,0.000000,-0.001007,0.000000
Brite,SM,Period2_2018_2020,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3861,3861,100.000000,2593,67.158767,887,22.973323,381,768,19.891220,19.891220,12,0.310800,0.310800,0.222175,0.083333
Formula,All,Combo6yr,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3695,93.308081,265,0,0.000000,0.000000,3638,91.868687,91.868687,-0.917978,-1.000000
Formula,All,Combo6yr,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,95,2.398990,3696,93.333333,169,23,0.580808,0.580808,3627,91.590909,91.590909,-0.895151,-1.000000
Formula,All,Combo6yr,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,996,25.151515,934,23.585859,2030,923,23.308081,23.308081,805,20.328283,20.328283,0.027460,0.000000
Formula,All,Combo6yr,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,789,19.924242,158,3.989899,3013,293,7.398990,7.398990,6,0.151515,0.151515,0.071516,0.000000
Formula,All,Combo6yr,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3858,3858,99.922300,2563,66.381766,280,7.252007,1015,1363,35.301735,35.329186,56,1.450401,1.451529,0.317302,0.326389
Formula,All,Period1_2015_2017,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3956,3956,99.898990,143,3.611111,3579,90.378788,234,94,2.373737,2.376138,3453,87.196970,87.285137,-0.775571,-0.972222
Formula,All,Period1_2015_2017,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3957,3957,99.924242,95,2.398990,3779,95.429293,83,35,0.883838,0.884508,3779,95.429293,95.501643,-0.930031,-1.000000
Formula,All,Period1_2015_2017,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3955,3955,99.873737,86,2.171717,1856,46.868687,2013,86,2.171717,2.174463,1738,43.888889,43.944374,-0.408836,0.000000
Formula,All,Period1_2015_2017,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,729,18.409091,361,9.116162,2870,338,8.535354,8.535354,8,0.202020,0.202020,0.078520,0.000000
Formula,All,Period1_2015_2017,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3859,3859,99.948200,2973,77.000777,62,1.605802,824,2024,52.421652,52.448821,0,0.000000,0.000000,0.449510,0.493056
Formula,All,Period2_2018_2020,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3679,92.904040,281,0,0.000000,0.000000,3679,92.904040,92.904040,-0.903865,-0.986111
Formula,All,Period2_2018_2020,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3958,3958,99.949495,380,9.595960,3326,83.989899,252,259,6.540404,6.543709,3123,78.863636,78.903487,-0.719229,-0.979167
Formula,All,Period2_2018_2020,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3959,3959,99.974747,1122,28.333333,782,19.747475,2055,1018,25.707071,25.713564,707,17.853535,17.858045,0.079723,0.000000
Formula,All,Period2_2018_2020,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,0,0.000000,3960,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,All,Period2_2018_2020,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3857,3857,99.896400,194,5.024605,555,14.374514,3108,9,0.233100,0.233342,149,3.859104,3.863106,-0.042715,0.000000
Formula,PM,Combo6yr,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3533,89.217172,427,0,0.000000,0.000000,3533,89.217172,89.217172,-0.887027,-1.000000
Formula,PM,Combo6yr,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,95,2.398990,3586,90.555556,279,64,1.616162,1.616162,3586,90.555556,90.555556,-0.885171,-1.000000
Formula,PM,Combo6yr,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1980,1980,50.000000,912,23.030303,1000,25.252525,68,776,19.595960,39.191919,871,21.994949,43.989899,-0.052199,-0.017361
Formula,PM,Combo6yr,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,1881,1780,1780,44.949495,535,13.510101,98,2.474747,1147,385,9.722222,21.629213,1,0.025253,0.056180,0.179974,0.000000
Formula,PM,Combo6yr,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3852,3852,99.766900,1335,34.576535,1762,45.635846,755,810,20.979021,21.028037,941,24.371924,24.428868,-0.040561,0.000000
Formula,PM,Period1_2015_2017,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3959,3959,99.974747,159,4.015152,3441,86.893939,359,91,2.297980,2.298560,2556,64.545455,64.561758,-0.619517,-0.833333
Formula,PM,Period1_2015_2017,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,457,11.540404,3358,84.797980,145,180,4.545455,4.545455,3152,79.595960,79.595960,-0.702955,-1.000000
Formula,PM,Period1_2015_2017,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1970,1970,49.747475,163,4.116162,1747,44.116162,60,61,1.540404,3.096447,1248,31.515152,63.350254,-0.601904,-0.795139
Formula,PM,Period1_2015_2017,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,1881,1780,1780,44.949495,508,12.828283,137,3.459596,1135,362,9.141414,20.337079,0,0.000000,0.000000,0.171169,0.000000
Formula,PM,Period1_2015_2017,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3854,3854,99.818700,1409,36.493136,1713,44.366744,732,914,23.672624,23.715620,812,21.030821,21.069019,0.002484,0.000000
Formula,PM,Period2_2018_2020,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3456,87.272727,504,0,0.000000,0.000000,3456,87.272727,87.272727,-0.871507,-1.000000
Formula,PM,Period2_2018_2020,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,88,2.222222,3427,86.540404,445,41,1.035354,1.035354,3378,85.303030,85.303030,-0.829661,-1.000000
Formula,PM,Period2_2018_2020,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1978,1978,49.949495,923,23.308081,988,24.949495,67,792,20.000000,40.040445,844,21.313131,42.669363,-0.031440,0.000000
Formula,PM,Period2_2018_2020,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Formula,PM,Period2_2018_2020,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,2376,2246,2246,58.171458,531,13.752914,833,21.574722,882,83,2.149702,3.695459,352,9.116809,15.672306,-0.104675,0.000000
Formula,SM,Combo6yr,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,1416,35.757576,2078,52.474747,466,299,7.550505,7.550505,1506,38.030303,38.030303,-0.242459,-0.097222
Formula,SM,Combo6yr,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,536,13.535354,3109,78.510101,315,278,7.020202,7.020202,3044,76.868687,76.868687,-0.678684,-1.000000
Formula,SM,Combo6yr,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,1161,29.318182,733,18.510101,2066,1129,28.510101,28.510101,635,16.035354,16.035354,0.122443,0.000000
Formula,SM,Combo6yr,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,766,19.343434,209,5.277778,2985,387,9.772727,9.772727,0,0.000000,0.000000,0.090571,0.000000
Formula,SM,Combo6yr,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3860,3860,99.974100,2674,69.256669,0,0.000000,1186,2669,69.127169,69.145078,0,0.000000,0.000000,0.650539,0.930556
Formula,SM,Period1_2015_2017,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3959,3959,99.974747,2976,75.151515,540,13.636364,443,2593,65.479798,65.496337,336,8.484848,8.486992,0.490389,0.770833
Formula,SM,Period1_2015_2017,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3955,3955,99.873737,1758,44.393939,2003,50.580808,194,1327,33.510101,33.552465,1441,36.388889,36.434893,-0.054470,-0.048611
Formula,SM,Period1_2015_2017,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3955,3955,99.873737,1533,38.712121,358,9.040404,2064,1193,30.126263,30.164349,99,2.500000,2.503161,0.269467,0.000000
Formula,SM,Period1_2015_2017,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,857,21.641414,269,6.792929,2834,490,12.373737,12.373737,3,0.075758,0.075758,0.108099,0.000000
Formula,SM,Period1_2015_2017,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3860,3860,99.974100,2886,74.747475,0,0.000000,974,2882,74.643875,74.663212,0,0.000000,0.000000,0.710390,0.972222
Formula,SM,Period2_2018_2020,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,46,1.161616,3410,86.111111,504,0,0.000000,0.000000,1523,38.459596,38.459596,-0.419564,-0.381944
Formula,SM,Period2_2018_2020,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,581,14.671717,2938,74.191919,441,386,9.747475,9.747475,1900,47.979798,47.979798,-0.389383,-0.444444
Formula,SM,Period2_2018_2020,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3959,3959,99.974747,1107,27.954545,757,19.116162,2095,1047,26.439394,26.446072,757,19.116162,19.120990,0.073040,0.000000
Formula,SM,Period2_2018_2020,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,0,0.000000,3960,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,SM,Period2_2018_2020,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3858,3858,99.922300,644,16.679617,36,0.932401,3178,345,8.935509,8.942457,0,0.000000,0.000000,0.082111,0.000000
Pathway,All,Combo6yr,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3800,95.959596,160,0,0.000000,0.000000,3800,95.959596,95.959596,-0.959596,-1.000000
Pathway,All,Combo6yr,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3835,96.843434,125,0,0.000000,0.000000,3835,96.843434,96.843434,-0.968424,-1.000000
Pathway,All,Combo6yr,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,1378,34.797980,2232,56.363636,350,679,17.146465,17.146465,1254,31.666667,31.666667,-0.141326,-0.020833
Pathway,All,Combo6yr,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,2322,58.636364,1103,27.853535,535,383,9.671717,9.671717,19,0.479798,0.479798,0.098677,0.010417
Pathway,All,Combo6yr,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3855,3855,99.844600,424,10.981611,3078,79.720280,353,275,7.122507,7.133593,2726,70.603471,70.713359,-0.616193,-1.000000
Pathway,All,Period1_2015_2017,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3827,96.641414,133,0,0.000000,0.000000,3827,96.641414,96.641414,-0.966035,-1.000000
Pathway,All,Period1_2015_2017,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,98,2.474747,3800,95.959596,62,98,2.474747,2.474747,3800,95.959596,95.959596,-0.934875,-1.000000
Pathway,All,Period1_2015_2017,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,2552,64.444444,1113,28.106061,295,1710,43.181818,43.181818,120,3.030303,3.030303,0.385161,0.069444
Pathway,All,Period1_2015_2017,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,2273,57.398990,1224,30.909091,463,342,8.636364,8.636364,31,0.782828,0.782828,0.083109,0.038194
Pathway,All,Period1_2015_2017,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3854,3854,99.818700,418,10.826211,3110,80.549081,326,274,7.096607,7.109497,2753,71.302771,71.432278,-0.629481,-1.000000
Pathway,All,Period2_2018_2020,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3800,95.959596,160,0,0.000000,0.000000,3800,95.959596,95.959596,-0.959596,-1.000000
Pathway,All,Period2_2018_2020,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3807,96.136364,153,0,0.000000,0.000000,3807,96.136364,96.136364,-0.961364,-1.000000
Pathway,All,Period2_2018_2020,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,3960,3960,3960,100.000000,1371,34.621212,2315,58.459596,274,526,13.282828,13.282828,1346,33.989899,33.989899,-0.214156,-0.031250
Pathway,All,Period2_2018_2020,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,3960,3960,3960,100.000000,1100,27.777778,2376,60.000000,484,0,0.000000,0.000000,0,0.000000,0.000000,-0.019983,-0.020833
Pathway,All,Period2_2018_2020,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3850,3850,99.715100,1020,26.418026,2353,60.942761,477,184,4.765605,4.779221,1110,28.749029,28.831169,-0.249619,-0.059028
Pathway,PM,Combo6yr,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3764,95.050505,196,0,0.000000,0.000000,3764,95.050505,95.050505,-0.950126,-1.000000
Pathway,PM,Combo6yr,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3814,96.313131,146,0,0.000000,0.000000,3814,96.313131,96.313131,-0.963131,-1.000000
Pathway,PM,Combo6yr,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1980,1980,50.000000,776,19.595960,1160,29.292929,44,776,19.595960,39.191919,1160,29.292929,58.585859,-0.206962,-1.000000
Pathway,PM,Combo6yr,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,1881,1744,1744,44.040404,959,24.217172,485,12.247475,300,441,11.136364,25.286697,53,1.338384,3.038991,0.172946,0.034722
Pathway,PM,Combo6yr,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3837,3837,99.378399,681,17.637918,2800,72.520073,356,467,12.095312,12.170967,2702,69.981870,70.419599,-0.576213,-1.000000
Pathway,PM,Period1_2015_2017,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3827,96.641414,133,0,0.000000,0.000000,3827,96.641414,96.641414,-0.966162,-1.000000
Pathway,PM,Period1_2015_2017,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,98,2.474747,3800,95.959596,62,91,2.297980,2.297980,3800,95.959596,95.959596,-0.936876,-1.000000
Pathway,PM,Period1_2015_2017,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1980,1980,50.000000,1760,44.444444,187,4.722222,33,1624,41.010101,82.020202,130,3.282828,6.565657,0.739327,1.000000
Pathway,PM,Period1_2015_2017,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,1881,1744,1744,44.040404,938,23.686869,511,12.904040,295,391,9.873737,22.419725,60,1.515152,3.440367,0.175672,0.097222
Pathway,PM,Period1_2015_2017,5,finite99,5,bin 5/5: high signed-tail side,39,3861,3861,3861,3837,3837,99.378399,752,19.476819,2730,70.707071,355,479,12.406112,12.483711,2721,70.473970,70.914777,-0.570085,-1.000000
Pathway,PM,Period2_2018_2020,5,finite99,1,bin 1/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3720,93.939394,240,0,0.000000,0.000000,3720,93.939394,93.939394,-0.939394,-1.000000
Pathway,PM,Period2_2018_2020,5,finite99,2,bin 2/5: low signed-tail side,40,3960,3960,3960,3960,3960,100.000000,0,0.000000,3742,94.494949,218,0,0.000000,0.000000,3742,94.494949,94.494949,-0.944949,-1.000000
Pathway,PM,Period2_2018_2020,5,finite99,3,bin 3/5: middle signed-cutoff region,40,3960,3960,1980,1980,1980,50.000000,580,14.646465,1349,34.065657,51,580,14.646465,29.292929,1349,34.065657,68.131313,-0.393452,-1.000000
Pathway,PM,Period2_2018_2020,5,finite99,4,bin 4/5: high signed-tail side,40,3960,3960,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
